component,cve,summary,severity,cvss,rule,has_poc,references_count,file
pgadmin,CVE-2026-12045,pgAdmin 4 AI Assistant 只读事务绕过漏洞，可执行任意 SQL 写操作,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H,"version >= ""9.13"" && version < ""9.16""",False,3,CVE-2026-12045.yaml
pgadmin,CVE-2026-12048,pgAdmin 4 存储型跨站脚本攻击（XSS）漏洞，影响错误渲染和执行计划节点渲染路径,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,"version >= ""6.0"" && version < ""9.16""",False,2,CVE-2026-12048.yaml
pinchtab,CVE-2026-33081,PinchTab /download 端点通过浏览器侧重定向绕过导致的盲 SSRF 漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,"version <= ""0.8.2""",False,3,CVE-2026-33081.yaml
pinchtab,CVE-2026-33619,PinchTab 任务调度器通过未校验的 callbackUrl 参数导致的盲 SSRF 漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:N/I:L/A:N,"version == ""0.8.3""",False,2,CVE-2026-33619.yaml
pinchtab,CVE-2026-33620,PinchTab API Bearer Token 通过 URL 查询参数明文传输导致凭据泄露,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N,"version >= ""0.7.8"" && version < ""0.8.4""",False,3,CVE-2026-33620.yaml
pinchtab,CVE-2026-33621,PinchTab 认证端点缺失频率限制，允许对 API Token 实施暴力破解攻击,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,"version >= ""0.7.7"" && version < ""0.8.5""",False,2,CVE-2026-33621.yaml
pinchtab,CVE-2026-33622,PinchTab /wait 端点绕过安全策略，在 allowEvaluate=false 时仍允许执行 JavaScript,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:L,"version >= ""0.8.3"" && version <= ""0.8.5""",False,1,CVE-2026-33622.yaml
pinchtab,CVE-2026-33623,PinchTab Windows 平台 PowerShell 清理脚本通过未转义的 Profile 名称导致 OS 命令注入,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"version <= ""0.8.4""",False,3,CVE-2026-33623.yaml
pipecat,CVE-2025-62373,Pipecat LivekitFrameSerializer 不安全反序列化远程代码执行漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""0.0.94""",False,2,CVE-2025-62373.yaml
pipecat,CVE-2026-44716,Pipecat Runner `/files` 端点路径穿越漏洞 — 通过 `%2F` 编码分隔符实现任意文件读取,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version >= ""0.0.90"" && version < ""1.2.0""",False,5,CVE-2026-44716.yaml
praisonai,CVE-2026-34953,PraisonAI OAuthManager 身份认证绕过漏洞（validate_token() 逻辑缺陷）,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,"version < ""4.5.97""",False,2,CVE-2026-34953.yaml
praisonai,CVE-2026-40088,PraisonAI 通过 Shell 元字符进行操作系统命令注入（CWE-78）,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,"version < ""4.5.121""",False,3,CVE-2026-40088.yaml
praisonai,CVE-2026-44336,PraisonAI MCP server 路径穿越与 Python .pth 注入导致远程代码执行（< 4.6.34）,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,"version < ""4.6.34""",False,2,CVE-2026-44336.yaml
praisonai,CVE-2026-47392,PraisonAI Agents execute_code() 沙箱逃逸漏洞——通过 print.__self__ 泄露内置模块,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,"version <= ""1.6.37""",False,2,CVE-2026-47392.yaml
praisonai,CVE-2026-47393,PraisonAI 部署 API 代码生成器默认生成无认证 Flask 服务器,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""2.5.6"" && version < ""4.6.34""",False,4,CVE-2026-47393.yaml
pyload-ng,CVE-2023-0055,Pyload 在 HTTPS 会话中包含没有 'Secure' 属性的敏感 Cookie,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"version < ""0.5.0b3.dev32""",False,4,CVE-2023-0055.yaml
pyload-ng,CVE-2023-0057,pyLoad存在渲染UI层或框架限制不当的漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"version < ""0.5.0b3.dev33""",False,4,CVE-2023-0057.yaml
pyload-ng,CVE-2023-0227,Pyload会话过期不足漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"version < ""0.5.0b3.dev36""",False,4,CVE-2023-0227.yaml
pyload-ng,CVE-2023-0297,pyload-ng代码注入漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""0.5.0b3.dev31""",False,5,CVE-2023-0297.yaml
pyload-ng,CVE-2023-0434,pyload-ng 输入验证不当,MEDIUM,CVSS:3.0/AV:P/AC:L/PR:H/UI:R/S:U/C:N/I:H/A:H,"version < ""0.5.0b3.dev40""",False,4,CVE-2023-0434.yaml
pyload-ng,CVE-2023-0435,pyload-ng 过度攻击面,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""0.5.0b3.dev41""",False,4,CVE-2023-0435.yaml
pyload-ng,CVE-2023-0488,pyload-ng 存储型跨站脚本漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"version < ""0.5.0b3.dev42""",False,4,CVE-2023-0488.yaml
pyload-ng,CVE-2023-0509,pyload-ng 中的不当证书验证,HIGH,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,"version < ""0.5.0b3.dev44""",False,4,CVE-2023-0509.yaml
pyload-ng,CVE-2023-47890,下载到任意文件夹可能导致远程代码执行,HIGH,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,"version < ""0.5.0b3.dev75""",False,5,CVE-2023-47890.yaml
pyload-ng,CVE-2024-1240,Pyload-ng 登录功能开放重定向漏洞,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:L,"version < ""0.5.0b3.dev79""",False,3,CVE-2024-1240.yaml
pyload-ng,CVE-2024-21644,pyload 未认证 Flask 配置泄露漏洞,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version < ""0.5.0""",False,4,CVE-2024-21644.yaml
pyload-ng,CVE-2024-21645,pyload Log Injection 漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,"version < ""0.5.0b3.dev77""",False,4,CVE-2024-21645.yaml
pyload-ng,CVE-2024-22416,pyLoad 中任何 API 调用的跨站请求伪造可能导致管理员权限提升,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,"version < ""0.5.0b3.dev78""",False,6,CVE-2024-22416.yaml
pyload-ng,CVE-2024-24808,pyLoad 开放重定向漏洞，由于 is_safe_url 函数验证不当,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"version < ""0.5.0b3.dev79""",False,4,CVE-2024-24808.yaml
pyload-ng,CVE-2024-32880,pyLoad允许上传到任意文件夹导致远程代码执行,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,"version < ""0.5.0""",False,3,CVE-2024-32880.yaml
pyload-ng,CVE-2024-39205,pyload-ng 存在 js2py 沙箱逃逸导致的 RCE 漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version <= ""0.5.0b3.dev85""",False,5,CVE-2024-39205.yaml
pyload-ng,CVE-2024-47821,pyLoad 通过 /flashgot API 下载到 /.pyload/scripts 存在远程代码执行漏洞,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,"version < ""0.5.0b3.dev87""",False,4,CVE-2024-47821.yaml
pyload-ng,CVE-2025-53890,pyLoad 容易受到通过不安全的验证码处理导致的 XSS 攻击，允许未经身份验证的远程攻击者执行任意代码。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""0.20""",True,0,CVE-2025-53890.yaml
pyload-ng,CVE-2025-54140,pyLoad 在 json/upload 端点存在路径遍历漏洞，允许任意文件写入。,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"version < ""0.5.0b3.dev90""",False,5,CVE-2025-54140.yaml
pyload-ng,CVE-2025-54802,pyLoad-ng CNL Blueprint 中通过 `package` 参数进行的路径遍历允许任意文件写入，从而导致远程代码执行 (RCE)。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""0.5.0b3.dev90""",True,5,CVE-2025-54802.yaml
pyload-ng,CVE-2025-55156,PyLoad 存在 SQL 注入漏洞，通过 /json/add_package API 端点的 add_links 参数。,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,"version > ""0"" && version < ""0.5.0b3.dev91""",False,5,CVE-2025-55156.yaml
pyload-ng,CVE-2025-57751,由于输入验证不当，pyLoad CNL Blueprint 中存在拒绝服务漏洞。,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:P,"version < ""0.5.0b3.dev92""",False,0,CVE-2025-57751.yaml
pyload-ng,CVE-2025-61773,通过未经净化的 CNL 和验证码参数在 pyLoad 中存在的代码注入和 XSS 漏洞,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,"version >= ""0"" && version < ""0.5.0b3.dev91""",True,4,CVE-2025-61773.yaml
pyload-ng,CVE-2025-7346,pyLoad 易受绕过本地主机限制的攻击，从而能够创建任意软件包。,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"version > ""0"" && version <= ""0.5.0b3.dev88""",False,5,CVE-2025-7346.yaml
qanything,CVE-2024-10264,网易有道/qanything中的HTTP请求走私漏洞,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"version < ""1.4.2""",False,2,CVE-2024-10264.yaml
qanything,CVE-2024-12864,文件上传功能中的拒绝服务（DoS）漏洞,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"version < ""2.0.1""",False,2,CVE-2024-12864.yaml
qanything,CVE-2024-12866,网易有道/qanything中的本地文件包含漏洞,高,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version < ""2.0.1""",False,2,CVE-2024-12866.yaml
qanything,CVE-2024-25722,QAnything 在 1.2.0 之前版本的 MySQL 客户端存在 SQL 注入漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""1.2.0""",False,3,CVE-2024-25722.yaml
qanything,CVE-2024-7099,qanything SQL注入漏洞,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""1.4.2""",False,3,CVE-2024-7099.yaml
qanything,CVE-2024-8024,网易有道/qanything中的CORS配置错误漏洞,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version < ""1.4.2""",False,2,CVE-2024-8024.yaml
qanything,CVE-2024-8026,网易有道/qanything 后端 API 的 CSRF 漏洞,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:H,"version < ""d9ab8bc""",False,2,CVE-2024-8026.yaml
qanything,CVE-2024-8027,网易有道/QAnything中的存储型跨站脚本（XSS）漏洞,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,False,2,CVE-2024-8027.yaml
qnabot-on-aws,CVE-2026-7191,QnABot on AWS 通过 static-eval 沙箱绕过实现任意代码执行（CVE-2026-7191）,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"version < ""7.3.0""",False,3,CVE-2026-7191.yaml
ragflow,CVE-2024-10131,Ragflow `add_llm` 函数远程代码执行漏洞,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version = ""0.11.0""",False,2,CVE-2024-10131.yaml
ragflow,CVE-2024-12433,RagFlow中由于硬编码的AuthKey和pickle反序列化导致的远程代码执行漏洞,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""0"" && version < ""0.14.0""",False,3,CVE-2024-12433.yaml
ragflow,CVE-2024-12450,infiniflow/ragflow 版本 0.12.0 中的多个漏洞,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"version >= ""0.12.0"" && version < ""0.14.0""",False,3,CVE-2024-12450.yaml
ragflow,CVE-2024-12779,infiniflow/ragflow 版本 0.12.0 中的 SSRF 漏洞,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"version == ""0.12.0""",False,2,CVE-2024-12779.yaml
ragflow,CVE-2024-12869,RagFlow 中的不当身份验证漏洞允许未经授权查看邀请列表。,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"version == ""0.12.0""",False,2,CVE-2024-12869.yaml
ragflow,CVE-2024-12870,RagFlow中存在存储型XSS漏洞，允许未经授权的JavaScript执行。,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"version = ""cec2080"" || version < ""main""",False,2,CVE-2024-12870.yaml
ragflow,CVE-2024-12871,Ragflow中的XSS漏洞允许会话劫持和数据泄露,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"version < ""0.12.1""",False,2,CVE-2024-12871.yaml
ragflow,CVE-2024-12880,通过RAGFlow中不安全的数据查询实现部分账户接管,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,"version < ""0.14.0""",False,2,CVE-2024-12880.yaml
ragflow,CVE-2024-53450,RAGFlow 文档钩子访问控制不当,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version = ""0.13.0""",False,3,CVE-2024-53450.yaml
ragflow,CVE-2025-48187,RAGFlow 通过 0.18.1 版本允许通过暴力破解电子邮件验证码进行账户接管。,严重,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,"version < ""0.18.2""",False,3,CVE-2025-48187.yaml
ragflow,CVE-2025-51462,RAGFlow 中存储型跨站脚本 (XSS) 漏洞。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"version == ""0.17.2""",False,0,CVE-2025-51462.yaml
ragflow,CVE-2026-45312,RAGFlow Jinja2 服务端模板注入（SSTI）导致远程代码执行,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,"version < ""0.24.1""",False,2,CVE-2026-45312.yaml
ray,CVE-2023-48022,通过 Ray 作业提交 API 实现任意代码执行,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""0"" && version < ""2.49.3""",False,13,CVE-2023-48022.yaml
ray,CVE-2023-6019,Ray OS 命令注入漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""2.8.1""",False,5,CVE-2023-6019.yaml
ray,CVE-2023-6020,Ray 缺失授权漏洞,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,"version < ""2.8.1""",False,5,CVE-2023-6020.yaml
ray,CVE-2023-6021,Ray路径遍历漏洞,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,"version < ""2.8.1""",False,5,CVE-2023-6021.yaml
ray,CVE-2024-57000,Ray 中的命令注入漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""2.9.3"" && version <= ""2.40.0""",False,3,CVE-2024-57000.yaml
ray,CVE-2025-1979,在 Ray 2.43.0 之前的版本中记录 Redis 密码,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,"version < ""2.43.0""",False,5,CVE-2025-1979.yaml
ray,CVE-2025-34351,Ray 的新令牌认证默认禁用，导致未经授权的访问和任意代码执行。,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"version > ""0"" && version <= ""2.52.0""",False,10,CVE-2025-34351.yaml
ray,CVE-2025-62593,Ray 易受通过 DNS 重绑定攻击，利用 Safari 和 Firefox 浏览器导致的关键远程代码执行 (RCE) 漏洞。,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H,"version > ""0"" && version < ""2.52.0""",False,0,CVE-2025-62593.yaml
ray,CVE-2026-32981,Ray Dashboard 路径遍历漏洞，可导致本地文件泄露,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"version < ""2.8.1""",False,3,CVE-2026-32981.yaml
ray,ray部署安全提示,ray未授权外部开放将导致外部漏洞利用,HIGH,,"is_internal==""true""",False,0,ray部署安全提示.yaml
sglang,CVE-2026-10300,SGLang LoRA 调度器可达断言漏洞导致拒绝服务,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,"version <= ""0.5.10.post1""",False,4,CVE-2026-10300.yaml
sglang,CVE-2026-10775,SGLang 多模态缓存哈希碰撞导致嵌入向量损坏和拒绝服务,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L,"version < ""0.5.12""",False,2,CVE-2026-10775.yaml
sglang,CVE-2026-5760,SGLang reranking端点服务端模板注入（SSTI）漏洞导致远程代码执行,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version <= ""0.5.9""",False,4,CVE-2026-5760.yaml
sglang,CVE-2026-7301,SGLang 多模态运行时调度器的 ROUTER 套接字将 pickle.loads() 暴露给未经认证的远程攻击者， 可实现远程代码执行（RCE）。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""0.5.5""",False,3,CVE-2026-7301.yaml
sglang,CVE-2026-7302,SGLang 多模态运行时存在未经身份验证的路径遍历漏洞，允许攻击者向服务器进程具有写权限的任意位置写入文件。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,"version >= ""0.5.5""",False,3,CVE-2026-7302.yaml
sglang,CVE-2026-7304,SGLang 多模态生成运行时通过 dill 反序列化未授权远程代码执行漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version >= ""0.4.1.post7""",False,4,CVE-2026-7304.yaml
sillytavern,CVE-2026-44648,SillyTavern 在用户修改密码后未使现有会话失效，攻击者持有窃取的 Cookie 可在受害者重置密码后继续访问账户。,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,"version < ""1.18.0""",False,1,CVE-2026-44648.yaml
sillytavern,CVE-2026-44649,SillyTavern SSO 请求头注入认证绕过漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"version < ""1.18.0""",False,2,CVE-2026-44649.yaml
sillytavern,CVE-2026-44650,SillyTavern 扩展删除端点路径遍历漏洞允许未授权递归删除目录,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,"version < ""1.18.0""",False,2,CVE-2026-44650.yaml
sillytavern,CVE-2026-44651,SillyTavern CORS 代理错误响应中的反射型 XSS 漏洞,MEDIUM,,"version < ""1.18.0""",False,2,CVE-2026-44651.yaml
sillytavern,CVE-2026-46372,SillyTavern 1.18.0 之前版本通过 /api/search/searxng 接口暴露 SSRF 漏洞， 允许已认证的低权限用户对内部或回环服务发起服务端请求。,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,"version < ""1.18.0""",False,1,CVE-2026-46372.yaml
simstudioai,CVE-2025-10096,SimStudioAI sim 中通过 filePath 参数操纵导致的服务器端请求伪造 (SSRF) 漏洞。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,"version <= ""1.0.0""",False,7,CVE-2025-10096.yaml
simstudioai,CVE-2025-10097,SimStudioAI 的 `execute` 函数存在代码注入漏洞。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,"version > ""0"" && version <= ""0.1.19""",False,8,CVE-2025-10097.yaml
simstudioai,CVE-2025-15099,simstudioai sim 中由于 CRON Secret Handler 漏洞导致身份验证不当。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,"version <= ""0.5.27""",False,8,CVE-2025-15099.yaml
simstudioai,CVE-2025-55182,simstudioai 受远程 RCE 漏洞影响。,CRITICAL,,,False,0,CVE-2025-55182.yaml
simstudioai,CVE-2025-7107,SimStudioAI sim handleLocalFile 函数中的路径遍历漏洞。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"version <= ""0.1.17""",False,8,CVE-2025-7107.yaml
simstudioai,CVE-2025-7114,SimStudioAI 文件上传中缺少身份验证导致远程代码执行。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,,False,5,CVE-2025-7114.yaml
simstudioai,CVE-2025-9800,SimStudioAI sim 中的无限制文件上传漏洞。,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,False,8,CVE-2025-9800.yaml
simstudioai,CVE-2025-9801,SimStudioAI sim 存在通过 filePath 参数进行的路径遍历攻击漏洞。,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,,False,8,CVE-2025-9801.yaml
simstudioai,CVE-2025-9805,SimStudioAI sim 由于对图像代理请求处理不当，存在服务器端请求伪造 (SSRF) 漏洞。,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,False,8,CVE-2025-9805.yaml
superagi,CVE-2026-6582,SuperAGI 向量数据库管理端点身份验证缺失漏洞,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,"version <= ""0.0.14""",False,4,CVE-2026-6582.yaml
text-generation-webui,CVE-2026-35050,text-generation-webui 扩展设置路径遍历导致远程代码执行漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,"version < ""4.1.1""",False,2,CVE-2026-35050.yaml
triton-inference-server,CVE-2023-31036,NVIDIA Triton推理服务器路径遍历漏洞,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,,False,2,CVE-2023-31036.yaml
triton-inference-server,CVE-2024-0087,NVIDIA Triton Inference Server日志位置设置漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:L/A:H,,False,2,CVE-2024-0087.yaml
triton-inference-server,CVE-2024-0088,NVIDIA Triton Inference Server共享内存API漏洞,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:L/I:L/A:H,,False,2,CVE-2024-0088.yaml
triton-inference-server,CVE-2024-0095,NVIDIA Triton Inference Server 日志注入漏洞,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:L/A:H,,False,2,CVE-2024-0095.yaml
triton-inference-server,CVE-2024-0100,NVIDIA Triton Inference Server的追踪API漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,,False,2,CVE-2024-0100.yaml
triton-inference-server,CVE-2024-0103,NVIDIA Triton Inference Server 资源初始化漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,,False,2,CVE-2024-0103.yaml
triton-inference-server,CVE-2024-0116,NVIDIA Triton Inference Server 存在越界读取漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,,False,2,CVE-2024-0116.yaml
triton-inference-server,CVE-2024-53880,NVIDIA Triton Inference Server模型加载API的漏洞,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,,False,2,CVE-2024-53880.yaml
triton-inference-server,CVE-2025-23268,NVIDIA Triton Inference Server DALI 后端中不当的输入验证可能导致代码执行。,HIGH,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,,False,2,CVE-2025-23268.yaml
triton-inference-server,CVE-2025-23310,NVIDIA Triton Inference Server 存在通过特制输入导致栈缓冲区溢出的漏洞。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,False,3,CVE-2025-23310.yaml
triton-inference-server,CVE-2025-23311,NVIDIA Triton Inference Server 中的堆栈溢出漏洞。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,False,3,CVE-2025-23311.yaml
triton-inference-server,CVE-2025-23316,NVIDIA Triton Inference Server Python backend API PreAuth RCE Vulnerability,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,,False,2,CVE-2025-23316.yaml
triton-inference-server,CVE-2025-23317,NVIDIA Triton Inference Server 存在漏洞，攻击者可通过精心构造的 HTTP 请求实现远程代码执行。,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,,False,3,CVE-2025-23317.yaml
triton-inference-server,CVE-2025-23318,NVIDIA Triton Inference Server Python 后端存在越界写入漏洞。,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,False,3,CVE-2025-23318.yaml
